Name	Value	Access	
CANFD.RMB13.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB13.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB13.DATA[0]	0x00	ReadWrite	
CANFD.RMB13.DATA[1]	0x00	ReadWrite	
CANFD.RMB13.DATA[2]	0x00	ReadWrite	
CANFD.RMB13.DATA[3]	0x00	ReadWrite	
CANFD.RMB13.DATA[4]	0x00	ReadWrite	
CANFD.RMB13.DATA[5]	0x00	ReadWrite	
CANFD.RMB13.DATA[6]	0x00	ReadWrite	
CANFD.RMB13.DATA[7]	0x00	ReadWrite	
CANFD.RMB13.DATA[8]	0x00	ReadWrite	
CANFD.RMB13.DATA[9]	0x00	ReadWrite	
CANFD.RMB13.DATA[10]	0x00	ReadWrite	
CANFD.RMB13.DATA[11]	0x00	ReadWrite	
CANFD.RMB13.DATA[12]	0x00	ReadWrite	
CANFD.RMB13.DATA[13]	0x00	ReadWrite	
CANFD.RMB13.DATA[14]	0x00	ReadWrite	
CANFD.RMB13.DATA[15]	0x00	ReadWrite	
CANFD.RMB13.DATA[16]	0x00	ReadWrite	
CANFD.RMB13.DATA[17]	0x00	ReadWrite	
CANFD.RMB13.DATA[18]	0x00	ReadWrite	
CANFD.RMB13.DATA[19]	0x00	ReadWrite	
CANFD.RMB13.DATA[20]	0x00	ReadWrite	
CANFD.RMB13.DATA[21]	0x00	ReadWrite	
CANFD.RMB13.DATA[22]	0x00	ReadWrite	
CANFD.RMB13.DATA[23]	0x00	ReadWrite	
CANFD.RMB13.DATA[24]	0x00	ReadWrite	
CANFD.RMB13.DATA[25]	0x00	ReadWrite	
CANFD.RMB13.DATA[26]	0x00	ReadWrite	
CANFD.RMB13.DATA[27]	0x00	ReadWrite	
CANFD.RMB13.DATA[28]	0x00	ReadWrite	
CANFD.RMB13.DATA[29]	0x00	ReadWrite	
CANFD.RMB13.DATA[30]	0x00	ReadWrite	
CANFD.RMB13.DATA[31]	0x00	ReadWrite	
CANFD.RMB13.DATA[32]	0x00	ReadWrite	
CANFD.RMB13.DATA[33]	0x00	ReadWrite	
CANFD.RMB13.DATA[34]	0x00	ReadWrite	
CANFD.RMB13.DATA[35]	0x00	ReadWrite	
CANFD.RMB13.DATA[36]	0x00	ReadWrite	
CANFD.RMB13.DATA[37]	0x00	ReadWrite	
CANFD.RMB13.DATA[38]	0x00	ReadWrite	
CANFD.RMB13.DATA[39]	0x00	ReadWrite	
CANFD.RMB13.DATA[40]	0x00	ReadWrite	
CANFD.RMB13.DATA[41]	0x00	ReadWrite	
CANFD.RMB13.DATA[42]	0x00	ReadWrite	
CANFD.RMB13.DATA[43]	0x00	ReadWrite	
CANFD.RMB13.DATA[44]	0x00	ReadWrite	
CANFD.RMB13.DATA[45]	0x00	ReadWrite	
CANFD.RMB13.DATA[46]	0x00	ReadWrite	
CANFD.RMB13.DATA[47]	0x00	ReadWrite	
CANFD.RMB13.DATA[48]	0x00	ReadWrite	
CANFD.RMB13.DATA[49]	0x00	ReadWrite	
CANFD.RMB13.DATA[50]	0x00	ReadWrite	
CANFD.RMB13.DATA[51]	0x00	ReadWrite	
CANFD.RMB13.DATA[52]	0x00	ReadWrite	
CANFD.RMB13.DATA[53]	0x00	ReadWrite	
CANFD.RMB13.DATA[54]	0x00	ReadWrite	
CANFD.RMB13.DATA[55]	0x00	ReadWrite	
CANFD.RMB13.DATA[56]	0x00	ReadWrite	
CANFD.RMB13.DATA[57]	0x00	ReadWrite	
CANFD.RMB13.DATA[58]	0x00	ReadWrite	
CANFD.RMB13.DATA[59]	0x00	ReadWrite	
CANFD.RMB13.DATA[60]	0x00	ReadWrite	
CANFD.RMB13.DATA[61]	0x00	ReadWrite	
CANFD.RMB13.DATA[62]	0x00	ReadWrite	
CANFD.RMB13.DATA[63]	0x00	ReadWrite	
CANFD.RMB14.HF0	0x0000'0000	ReadWrite	
CANFD.RMB14.HF1	0x0000'0000	ReadWrite	
CANFD.RMB14.HF2	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB14.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB14.DATA[0]	0x00	ReadWrite	
CANFD.RMB14.DATA[1]	0x00	ReadWrite	
CANFD.RMB14.DATA[2]	0x00	ReadWrite	
CANFD.RMB14.DATA[3]	0x00	ReadWrite	
CANFD.RMB14.DATA[4]	0x00	ReadWrite	
CANFD.RMB14.DATA[5]	0x00	ReadWrite	
CANFD.RMB14.DATA[6]	0x00	ReadWrite	
CANFD.RMB14.DATA[7]	0x00	ReadWrite	
CANFD.RMB14.DATA[8]	0x00	ReadWrite	
CANFD.RMB14.DATA[9]	0x00	ReadWrite	
CANFD.RMB14.DATA[10]	0x00	ReadWrite	
CANFD.RMB14.DATA[11]	0x00	ReadWrite	
CANFD.RMB14.DATA[12]	0x00	ReadWrite	
CANFD.RMB14.DATA[13]	0x00	ReadWrite	
CANFD.RMB14.DATA[14]	0x00	ReadWrite	
CANFD.RMB14.DATA[15]	0x00	ReadWrite	
CANFD.RMB14.DATA[16]	0x00	ReadWrite	
CANFD.RMB14.DATA[17]	0x00	ReadWrite	
CANFD.RMB14.DATA[18]	0x00	ReadWrite	
CANFD.RMB14.DATA[19]	0x00	ReadWrite	
CANFD.RMB14.DATA[20]	0x00	ReadWrite	
CANFD.RMB14.DATA[21]	0x00	ReadWrite	
CANFD.RMB14.DATA[22]	0x00	ReadWrite	
CANFD.RMB14.DATA[23]	0x00	ReadWrite	
CANFD.RMB14.DATA[24]	0x00	ReadWrite	
CANFD.RMB14.DATA[25]	0x00	ReadWrite	
CANFD.RMB14.DATA[26]	0x00	ReadWrite	
CANFD.RMB14.DATA[27]	0x00	ReadWrite	
CANFD.RMB14.DATA[28]	0x00	ReadWrite	
CANFD.RMB14.DATA[29]	0x00	ReadWrite	
CANFD.RMB14.DATA[30]	0x00	ReadWrite	
CANFD.RMB14.DATA[31]	0x00	ReadWrite	
CANFD.RMB14.DATA[32]	0x00	ReadWrite	
CANFD.RMB14.DATA[33]	0x00	ReadWrite	
CANFD.RMB14.DATA[34]	0x00	ReadWrite	
CANFD.RMB14.DATA[35]	0x00	ReadWrite	
CANFD.RMB14.DATA[36]	0x00	ReadWrite	
CANFD.RMB14.DATA[37]	0x00	ReadWrite	
CANFD.RMB14.DATA[38]	0x00	ReadWrite	
CANFD.RMB14.DATA[39]	0x00	ReadWrite	
CANFD.RMB14.DATA[40]	0x00	ReadWrite	
CANFD.RMB14.DATA[41]	0x00	ReadWrite	
CANFD.RMB14.DATA[42]	0x00	ReadWrite	
CANFD.RMB14.DATA[43]	0x00	ReadWrite	
CANFD.RMB14.DATA[44]	0x00	ReadWrite	
CANFD.RMB14.DATA[45]	0x00	ReadWrite	
CANFD.RMB14.DATA[46]	0x00	ReadWrite	
CANFD.RMB14.DATA[47]	0x00	ReadWrite	
CANFD.RMB14.DATA[48]	0x00	ReadWrite	
CANFD.RMB14.DATA[49]	0x00	ReadWrite	
CANFD.RMB14.DATA[50]	0x00	ReadWrite	
CANFD.RMB14.DATA[51]	0x00	ReadWrite	
CANFD.RMB14.DATA[52]	0x00	ReadWrite	
CANFD.RMB14.DATA[53]	0x00	ReadWrite	
CANFD.RMB14.DATA[54]	0x00	ReadWrite	
CANFD.RMB14.DATA[55]	0x00	ReadWrite	
CANFD.RMB14.DATA[56]	0x00	ReadWrite	
CANFD.RMB14.DATA[57]	0x00	ReadWrite	
CANFD.RMB14.DATA[58]	0x00	ReadWrite	
CANFD.RMB14.DATA[59]	0x00	ReadWrite	
CANFD.RMB14.DATA[60]	0x00	ReadWrite	
CANFD.RMB14.DATA[61]	0x00	ReadWrite	
CANFD.RMB14.DATA[62]	0x00	ReadWrite	
CANFD.RMB14.DATA[63]	0x00	ReadWrite	
CANFD.RMB15.HF0	0x0000'0000	ReadWrite	
CANFD.RMB15.HF1	0x0000'0000	ReadWrite	
CANFD.RMB15.HF2	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB15.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB15.DATA[0]	0x00	ReadWrite	
CANFD.RMB15.DATA[1]	0x00	ReadWrite	
CANFD.RMB15.DATA[2]	0x00	ReadWrite	
CANFD.RMB15.DATA[3]	0x00	ReadWrite	
CANFD.RMB15.DATA[4]	0x00	ReadWrite	
CANFD.RMB15.DATA[5]	0x00	ReadWrite	
CANFD.RMB15.DATA[6]	0x00	ReadWrite	
CANFD.RMB15.DATA[7]	0x00	ReadWrite	
CANFD.RMB15.DATA[8]	0x00	ReadWrite	
CANFD.RMB15.DATA[9]	0x00	ReadWrite	
CANFD.RMB15.DATA[10]	0x00	ReadWrite	
CANFD.RMB15.DATA[11]	0x00	ReadWrite	
CANFD.RMB15.DATA[12]	0x00	ReadWrite	
CANFD.RMB15.DATA[13]	0x00	ReadWrite	
CANFD.RMB15.DATA[14]	0x00	ReadWrite	
CANFD.RMB15.DATA[15]	0x00	ReadWrite	
CANFD.RMB15.DATA[16]	0x00	ReadWrite	
CANFD.RMB15.DATA[17]	0x00	ReadWrite	
CANFD.RMB15.DATA[18]	0x00	ReadWrite	
CANFD.RMB15.DATA[19]	0x00	ReadWrite	
CANFD.RMB15.DATA[20]	0x00	ReadWrite	
CANFD.RMB15.DATA[21]	0x00	ReadWrite	
CANFD.RMB15.DATA[22]	0x00	ReadWrite	
CANFD.RMB15.DATA[23]	0x00	ReadWrite	
CANFD.RMB15.DATA[24]	0x00	ReadWrite	
CANFD.RMB15.DATA[25]	0x00	ReadWrite	
CANFD.RMB15.DATA[26]	0x00	ReadWrite	
CANFD.RMB15.DATA[27]	0x00	ReadWrite	
CANFD.RMB15.DATA[28]	0x00	ReadWrite	
CANFD.RMB15.DATA[29]	0x00	ReadWrite	
CANFD.RMB15.DATA[30]	0x00	ReadWrite	
CANFD.RMB15.DATA[31]	0x00	ReadWrite	
CANFD.RMB15.DATA[32]	0x00	ReadWrite	
CANFD.RMB15.DATA[33]	0x00	ReadWrite	
CANFD.RMB15.DATA[34]	0x00	ReadWrite	
CANFD.RMB15.DATA[35]	0x00	ReadWrite	
CANFD.RMB15.DATA[36]	0x00	ReadWrite	
CANFD.RMB15.DATA[37]	0x00	ReadWrite	
CANFD.RMB15.DATA[38]	0x00	ReadWrite	
CANFD.RMB15.DATA[39]	0x00	ReadWrite	
CANFD.RMB15.DATA[40]	0x00	ReadWrite	
CANFD.RMB15.DATA[41]	0x00	ReadWrite	
CANFD.RMB15.DATA[42]	0x00	ReadWrite	
CANFD.RMB15.DATA[43]	0x00	ReadWrite	
CANFD.RMB15.DATA[44]	0x00	ReadWrite	
CANFD.RMB15.DATA[45]	0x00	ReadWrite	
CANFD.RMB15.DATA[46]	0x00	ReadWrite	
CANFD.RMB15.DATA[47]	0x00	ReadWrite	
CANFD.RMB15.DATA[48]	0x00	ReadWrite	
CANFD.RMB15.DATA[49]	0x00	ReadWrite	
CANFD.RMB15.DATA[50]	0x00	ReadWrite	
CANFD.RMB15.DATA[51]	0x00	ReadWrite	
CANFD.RMB15.DATA[52]	0x00	ReadWrite	
CANFD.RMB15.DATA[53]	0x00	ReadWrite	
CANFD.RMB15.DATA[54]	0x00	ReadWrite	
CANFD.RMB15.DATA[55]	0x00	ReadWrite	
CANFD.RMB15.DATA[56]	0x00	ReadWrite	
CANFD.RMB15.DATA[57]	0x00	ReadWrite	
CANFD.RMB15.DATA[58]	0x00	ReadWrite	
CANFD.RMB15.DATA[59]	0x00	ReadWrite	
CANFD.RMB15.DATA[60]	0x00	ReadWrite	
CANFD.RMB15.DATA[61]	0x00	ReadWrite	
CANFD.RMB15.DATA[62]	0x00	ReadWrite	
CANFD.RMB15.DATA[63]	0x00	ReadWrite	
CANFD.RMB16.HF0	0x0000'0000	ReadWrite	
CANFD.RMB16.HF1	0x0000'0000	ReadWrite	
CANFD.RMB16.HF2	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB16.DF[15]	0x0000'011f	ReadWrite	
CANFD.RMB16.DATA[0]	0x00	ReadWrite	
CANFD.RMB16.DATA[1]	0x00	ReadWrite	
CANFD.RMB16.DATA[2]	0x00	ReadWrite	
CANFD.RMB16.DATA[3]	0x00	ReadWrite	
CANFD.RMB16.DATA[4]	0x00	ReadWrite	
CANFD.RMB16.DATA[5]	0x00	ReadWrite	
CANFD.RMB16.DATA[6]	0x00	ReadWrite	
CANFD.RMB16.DATA[7]	0x00	ReadWrite	
CANFD.RMB16.DATA[8]	0x00	ReadWrite	
CANFD.RMB16.DATA[9]	0x00	ReadWrite	
CANFD.RMB16.DATA[10]	0x00	ReadWrite	
CANFD.RMB16.DATA[11]	0x00	ReadWrite	
CANFD.RMB16.DATA[12]	0x00	ReadWrite	
CANFD.RMB16.DATA[13]	0x00	ReadWrite	
CANFD.RMB16.DATA[14]	0x00	ReadWrite	
CANFD.RMB16.DATA[15]	0x00	ReadWrite	
CANFD.RMB16.DATA[16]	0x00	ReadWrite	
CANFD.RMB16.DATA[17]	0x00	ReadWrite	
CANFD.RMB16.DATA[18]	0x00	ReadWrite	
CANFD.RMB16.DATA[19]	0x00	ReadWrite	
CANFD.RMB16.DATA[20]	0x00	ReadWrite	
CANFD.RMB16.DATA[21]	0x00	ReadWrite	
CANFD.RMB16.DATA[22]	0x00	ReadWrite	
CANFD.RMB16.DATA[23]	0x00	ReadWrite	
CANFD.RMB16.DATA[24]	0x00	ReadWrite	
CANFD.RMB16.DATA[25]	0x00	ReadWrite	
CANFD.RMB16.DATA[26]	0x00	ReadWrite	
CANFD.RMB16.DATA[27]	0x00	ReadWrite	
CANFD.RMB16.DATA[28]	0x00	ReadWrite	
CANFD.RMB16.DATA[29]	0x00	ReadWrite	
CANFD.RMB16.DATA[30]	0x00	ReadWrite	
CANFD.RMB16.DATA[31]	0x00	ReadWrite	
CANFD.RMB16.DATA[32]	0x00	ReadWrite	
CANFD.RMB16.DATA[33]	0x00	ReadWrite	
CANFD.RMB16.DATA[34]	0x00	ReadWrite	
CANFD.RMB16.DATA[35]	0x00	ReadWrite	
CANFD.RMB16.DATA[36]	0x00	ReadWrite	
CANFD.RMB16.DATA[37]	0x00	ReadWrite	
CANFD.RMB16.DATA[38]	0x00	ReadWrite	
CANFD.RMB16.DATA[39]	0x00	ReadWrite	
CANFD.RMB16.DATA[40]	0x00	ReadWrite	
CANFD.RMB16.DATA[41]	0x00	ReadWrite	
CANFD.RMB16.DATA[42]	0x00	ReadWrite	
CANFD.RMB16.DATA[43]	0x00	ReadWrite	
CANFD.RMB16.DATA[44]	0x00	ReadWrite	
CANFD.RMB16.DATA[45]	0x00	ReadWrite	
CANFD.RMB16.DATA[46]	0x00	ReadWrite	
CANFD.RMB16.DATA[47]	0x00	ReadWrite	
CANFD.RMB16.DATA[48]	0x00	ReadWrite	
CANFD.RMB16.DATA[49]	0x00	ReadWrite	
CANFD.RMB16.DATA[50]	0x00	ReadWrite	
CANFD.RMB16.DATA[51]	0x00	ReadWrite	
CANFD.RMB16.DATA[52]	0x00	ReadWrite	
CANFD.RMB16.DATA[53]	0x00	ReadWrite	
CANFD.RMB16.DATA[54]	0x00	ReadWrite	
CANFD.RMB16.DATA[55]	0x00	ReadWrite	
CANFD.RMB16.DATA[56]	0x00	ReadWrite	
CANFD.RMB16.DATA[57]	0x00	ReadWrite	
CANFD.RMB16.DATA[58]	0x00	ReadWrite	
CANFD.RMB16.DATA[59]	0x00	ReadWrite	
CANFD.RMB16.DATA[60]	0x1f	ReadWrite	
CANFD.RMB16.DATA[61]	0x01	ReadWrite	
CANFD.RMB16.DATA[62]	0x00	ReadWrite	
CANFD.RMB16.DATA[63]	0x00	ReadWrite	
CANFD.RMB17.HF0	0xc000'07ff	ReadWrite	
CANFD.RMB17.HF1	0x0000'8100	ReadWrite	
CANFD.RMB17.HF2	0x0000'0001	ReadWrite	
CANFD.RMB17.DF[0]	0x0000'0225	ReadWrite	
CANFD.RMB17.DF[1]	0xc000'07ff	ReadWrite	
CANFD.RMB17.DF[2]	0x0000'8200	ReadWrite	
CANFD.RMB17.DF[3]	0x0000'0001	ReadWrite	
CANFD.RMB17.DF[4]	0x0000'0274	ReadWrite	
CANFD.RMB17.DF[5]	0xc000'07ff	ReadWrite	
CANFD.RMB17.DF[6]	0x0000'8300	ReadWrite	
CANFD.RMB17.DF[7]	0x0000'0001	ReadWrite	
CANFD.RMB17.DF[8]	0x0000'014f	ReadWrite	
CANFD.RMB17.DF[9]	0xc000'07ff	ReadWrite	
CANFD.RMB17.DF[10]	0x0000'8400	ReadWrite	
CANFD.RMB17.DF[11]	0x0000'0001	ReadWrite	
CANFD.RMB17.DF[12]	0x0000'015f	ReadWrite	
CANFD.RMB17.DF[13]	0xc000'07ff	ReadWrite	
CANFD.RMB17.DF[14]	0x0000'8500	ReadWrite	
CANFD.RMB17.DF[15]	0x0000'0001	ReadWrite	
CANFD.RMB17.DATA[0]	0x25	ReadWrite	
CANFD.RMB17.DATA[1]	0x02	ReadWrite	
CANFD.RMB17.DATA[2]	0x00	ReadWrite	
CANFD.RMB17.DATA[3]	0x00	ReadWrite	
CANFD.RMB17.DATA[4]	0xff	ReadWrite	
CANFD.RMB17.DATA[5]	0x07	ReadWrite	
CANFD.RMB17.DATA[6]	0x00	ReadWrite	
CANFD.RMB17.DATA[7]	0xc0	ReadWrite	
CANFD.RMB17.DATA[8]	0x00	ReadWrite	
CANFD.RMB17.DATA[9]	0x82	ReadWrite	
CANFD.RMB17.DATA[10]	0x00	ReadWrite	
CANFD.RMB17.DATA[11]	0x00	ReadWrite	
CANFD.RMB17.DATA[12]	0x01	ReadWrite	
CANFD.RMB17.DATA[13]	0x00	ReadWrite	
CANFD.RMB17.DATA[14]	0x00	ReadWrite	
CANFD.RMB17.DATA[15]	0x00	ReadWrite	
CANFD.RMB17.DATA[16]	0x74	ReadWrite	
CANFD.RMB17.DATA[17]	0x02	ReadWrite	
CANFD.RMB17.DATA[18]	0x00	ReadWrite	
CANFD.RMB17.DATA[19]	0x00	ReadWrite	
CANFD.RMB17.DATA[20]	0xff	ReadWrite	
CANFD.RMB17.DATA[21]	0x07	ReadWrite	
CANFD.RMB17.DATA[22]	0x00	ReadWrite	
CANFD.RMB17.DATA[23]	0xc0	ReadWrite	
CANFD.RMB17.DATA[24]	0x00	ReadWrite	
CANFD.RMB17.DATA[25]	0x83	ReadWrite	
CANFD.RMB17.DATA[26]	0x00	ReadWrite	
CANFD.RMB17.DATA[27]	0x00	ReadWrite	
CANFD.RMB17.DATA[28]	0x01	ReadWrite	
CANFD.RMB17.DATA[29]	0x00	ReadWrite	
CANFD.RMB17.DATA[30]	0x00	ReadWrite	
CANFD.RMB17.DATA[31]	0x00	ReadWrite	
CANFD.RMB17.DATA[32]	0x4f	ReadWrite	
CANFD.RMB17.DATA[33]	0x01	ReadWrite	
CANFD.RMB17.DATA[34]	0x00	ReadWrite	
CANFD.RMB17.DATA[35]	0x00	ReadWrite	
CANFD.RMB17.DATA[36]	0xff	ReadWrite	
CANFD.RMB17.DATA[37]	0x07	ReadWrite	
CANFD.RMB17.DATA[38]	0x00	ReadWrite	
CANFD.RMB17.DATA[39]	0xc0	ReadWrite	
CANFD.RMB17.DATA[40]	0x00	ReadWrite	
CANFD.RMB17.DATA[41]	0x84	ReadWrite	
CANFD.RMB17.DATA[42]	0x00	ReadWrite	
CANFD.RMB17.DATA[43]	0x00	ReadWrite	
CANFD.RMB17.DATA[44]	0x01	ReadWrite	
CANFD.RMB17.DATA[45]	0x00	ReadWrite	
CANFD.RMB17.DATA[46]	0x00	ReadWrite	
CANFD.RMB17.DATA[47]	0x00	ReadWrite	
CANFD.RMB17.DATA[48]	0x5f	ReadWrite	
CANFD.RMB17.DATA[49]	0x01	ReadWrite	
CANFD.RMB17.DATA[50]	0x00	ReadWrite	
CANFD.RMB17.DATA[51]	0x00	ReadWrite	
CANFD.RMB17.DATA[52]	0xff	ReadWrite	
CANFD.RMB17.DATA[53]	0x07	ReadWrite	
CANFD.RMB17.DATA[54]	0x00	ReadWrite	
CANFD.RMB17.DATA[55]	0xc0	ReadWrite	
CANFD.RMB17.DATA[56]	0x00	ReadWrite	
CANFD.RMB17.DATA[57]	0x85	ReadWrite	
CANFD.RMB17.DATA[58]	0x00	ReadWrite	
CANFD.RMB17.DATA[59]	0x00	ReadWrite	
CANFD.RMB17.DATA[60]	0x01	ReadWrite	
CANFD.RMB17.DATA[61]	0x00	ReadWrite	
CANFD.RMB17.DATA[62]	0x00	ReadWrite	
CANFD.RMB17.DATA[63]	0x00	ReadWrite	
CANFD.RMB18.HF0	0x0000'0001	ReadWrite	
CANFD.RMB18.HF1	0x8000'cbb5	ReadWrite	
CANFD.RMB18.HF2	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[0]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[1]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[2]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[3]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[4]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[5]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[6]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[7]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[8]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[9]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[10]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[11]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[12]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[13]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[14]	0x0000'0000	ReadWrite	
CANFD.RMB18.DF[15]	0x0000'0000	ReadWrite	
CANFD.RMB18.DATA[0]	0x00	ReadWrite	
CANFD.RMB18.DATA[1]	0x00	ReadWrite	
CANFD.RMB18.DATA[2]	0x00	ReadWrite	
CANFD.RMB18.DATA[3]	0x00	ReadWrite	
CANFD.RMB18.DATA[4]	0x00	ReadWrite	
CANFD.RMB18.DATA[5]	0x00	ReadWrite	
CANFD.RMB18.DATA[6]	0x00	ReadWrite	
CANFD.RMB18.DATA[7]	0x00	ReadWrite	
CANFD.RMB18.DATA[8]	0x00	ReadWrite	
CANFD.RMB18.DATA[9]	0x00	ReadWrite	
CANFD.RMB18.DATA[10]	0x00	ReadWrite	
CANFD.RMB18.DATA[11]	0x00	ReadWrite	
CANFD.RMB18.DATA[12]	0x00	ReadWrite	
CANFD.RMB18.DATA[13]	0x00	ReadWrite	
CANFD.RMB18.DATA[14]	0x00	ReadWrite	
CANFD.RMB18.DATA[15]	0x00	ReadWrite	
CANFD.RMB18.DATA[16]	0x00	ReadWrite	
CANFD.RMB18.DATA[17]	0x00	ReadWrite	
CANFD.RMB18.DATA[18]	0x00	ReadWrite	
CANFD.RMB18.DATA[19]	0x00	ReadWrite	
CANFD.RMB18.DATA[20]	0x00	ReadWrite	
CANFD.RMB18.DATA[21]	0x00	ReadWrite	
CANFD.RMB18.DATA[22]	0x00	ReadWrite	
CANFD.RMB18.DATA[23]	0x00	ReadWrite	
CANFD.RMB18.DATA[24]	0x00	ReadWrite	
CANFD.RMB18.DATA[25]	0x00	ReadWrite	
CANFD.RMB18.DATA[26]	0x00	ReadWrite	
CANFD.RMB18.DATA[27]	0x00	ReadWrite	
CANFD.RMB18.DATA[28]	0x00	ReadWrite	
CANFD.RMB18.DATA[29]	0x00	ReadWrite	
CANFD.RMB18.DATA[30]	0x00	ReadWrite	
CANFD.RMB18.DATA[31]	0x00	ReadWrite	
CANFD.RMB18.DATA[32]	0x00	ReadWrite	
CANFD.RMB18.DATA[33]	0x00	ReadWrite	
CANFD.RMB18.DATA[34]	0x00	ReadWrite	
CANFD.RMB18.DATA[35]	0x00	ReadWrite	
CANFD.RMB18.DATA[36]	0x00	ReadWrite	
CANFD.RMB18.DATA[37]	0x00	ReadWrite	
CANFD.RMB18.DATA[38]	0x00	ReadWrite	
CANFD.RMB18.DATA[39]	0x00	ReadWrite	
CANFD.RMB18.DATA[40]	0x00	ReadWrite	
CANFD.RMB18.DATA[41]	0x00	ReadWrite	
CANFD.RMB18.DATA[42]	0x00	ReadWrite	
